DateKey,CalendarYear,CalendarYearLabel,CalendarHalfYearLabel,CalendarQuarterLabel,CalendarMonthLabel,CalendarWeekLabel,CalendarDayOfWeekLabel,FiscalYear,FiscalYearLabel,FiscalHalfYearLabel,FiscalQuarterLabel,FiscalMonthLabel,IsWorkDay,IsHoliday,EuropeSeason,NorthAmericaSeason,AsiaSeason,MonthNumber,CalendarDayOfWeekNumber
14/08/2022,2022,Year 2022,H2,Q3,August,Week 33,Thursday,2022,FiscalYear 2022,H2,Q3,Month 8,WorkDay,No,Back to School,Back to School,No Season,8,4
15/08/2022,2022,Year 2022,H2,Q3,August,Week 33,Friday,2022,FiscalYear 2022,H2,Q3,Month 8,WorkDay,No,Back to School,Back to School,No Season,8,5
16/08/2022,2022,Year 2022,H2,Q3,August,Week 33,Saturday,2022,FiscalYear 2022,H2,Q3,Month 8,WeekEnd,Yes,Back to School,Back to School,No Season,8,6
17/08/2022,2022,Year 2022,H2,Q3,August,Week 34,Sunday,2022,FiscalYear 2022,H2,Q3,Month 8,WeekEnd,Yes,Back to School,Back to School,No Season,8,7
18/08/2022,2022,Year 2022,H2,Q3,August,Week 34,Monday,2022,FiscalYear 2022,H2,Q3,Month 8,WorkDay,No,Back to School,Back to School,No Season,8,1
19/08/2022,2022,Year 2022,H2,Q3,August,Week 34,Tuesday,2022,FiscalYear 2022,H2,Q3,Month 8,WorkDay,No,Back to School,Back to School,No Season,8,2
20/08/2022,2022,Year 2022,H2,Q3,August,Week 34,Wednesday,2022,FiscalYear 2022,H2,Q3,Month 8,WorkDay,No,Back to School,Back to School,No Season,8,3
21/08/2022,2022,Year 2022,H2,Q3,August,Week 34,Thursday,2022,FiscalYear 2022,H2,Q3,Month 8,WorkDay,No,Back to School,Back to School,No Season,8,4
22/08/2022,2022,Year 2022,H2,Q3,August,Week 34,Friday,2022,FiscalYear 2022,H2,Q3,Month 8,WorkDay,No,Back to School,Back to School,No Season,8,5
23/08/2022,2022,Year 2022,H2,Q3,August,Week 34,Saturday,2022,FiscalYear 2022,H2,Q3,Month 8,WeekEnd,Yes,Back to School,Back to School,No Season,8,6
24/08/2022,2022,Year 2022,H2,Q3,August,Week 35,Sunday,2022,FiscalYear 2022,H2,Q3,Month 8,WeekEnd,Yes,Back to School,Back to School,No Season,8,7
25/08/2022,2022,Year 2022,H2,Q3,August,Week 35,Monday,2022,FiscalYear 2022,H2,Q3,Month 8,WorkDay,No,Back to School,Back to School,No Season,8,1
26/08/2022,2022,Year 2022,H2,Q3,August,Week 35,Tuesday,2022,FiscalYear 2022,H2,Q3,Month 8,WorkDay,No,Back to School,Back to School,No Season,8,2
27/08/2022,2022,Year 2022,H2,Q3,August,Week 35,Wednesday,2022,FiscalYear 2022,H2,Q3,Month 8,WorkDay,No,Back to School,Back to School,No Season,8,3
28/08/2022,2022,Year 2022,H2,Q3,August,Week 35,Thursday,2022,FiscalYear 2022,H2,Q3,Month 8,WorkDay,No,Back to School,Back to School,No Season,8,4
29/08/2022,2022,Year 2022,H2,Q3,August,Week 35,Friday,2022,FiscalYear 2022,H2,Q3,Month 8,WorkDay,No,Back to School,Back to School,No Season,8,5
30/08/2022,2022,Year 2022,H2,Q3,August,Week 35,Saturday,2022,FiscalYear 2022,H2,Q3,Month 8,WeekEnd,Yes,Back to School,Back to School,No Season,8,6
31/08/2022,2022,Year 2022,H2,Q3,August,Week 36,Sunday,2022,FiscalYear 2022,H2,Q3,Month 8,WeekEnd,Yes,Back to School,Back to School,No Season,8,7
1/09/2022,2022,Year 2022,H2,Q3,September,Week 36,Monday,2022,FiscalYear 2022,H2,Q3,Month 9,WorkDay,No,No Season,Back to School,No Season,9,1
2/09/2022,2022,Year 2022,H2,Q3,September,Week 36,Tuesday,2022,FiscalYear 2022,H2,Q3,Month 9,WorkDay,No,No Season,Back to School,No Season,9,2
3/09/2022,2022,Year 2022,H2,Q3,September,Week 36,Wednesday,2022,FiscalYear 2022,H2,Q3,Month 9,WorkDay,No,No Season,Back to School,No Season,9,3
4/09/2022,2022,Year 2022,H2,Q3,September,Week 36,Thursday,2022,FiscalYear 2022,H2,Q3,Month 9,WorkDay,No,No Season,Back to School,No Season,9,4
5/09/2022,2022,Year 2022,H2,Q3,September,Week 36,Friday,2022,FiscalYear 2022,H2,Q3,Month 9,WorkDay,No,No Season,Back to School,No Season,9,5
6/09/2022,2022,Year 2022,H2,Q3,September,Week 36,Saturday,2022,FiscalYear 2022,H2,Q3,Month 9,WeekEnd,Yes,No Season,Back to School,No Season,9,6
7/09/2022,2022,Year 2022,H2,Q3,September,Week 37,Sunday,2022,FiscalYear 2022,H2,Q3,Month 9,WeekEnd,Yes,No Season,Back to School,No Season,9,7
8/09/2022,2022,Year 2022,H2,Q3,September,Week 37,Monday,2022,FiscalYear 2022,H2,Q3,Month 9,WorkDay,No,No Season,Back to School,No Season,9,1
9/09/2022,2022,Year 2022,H2,Q3,September,Week 37,Tuesday,2022,FiscalYear 2022,H2,Q3,Month 9,WorkDay,No,No Season,Back to School,No Season,9,2
10/09/2022,2022,Year 2022,H2,Q3,September,Week 37,Wednesday,2022,FiscalYear 2022,H2,Q3,Month 9,WorkDay,No,No Season,Back to School,No Season,9,3
11/09/2022,2022,Year 2022,H2,Q3,September,Week 37,Thursday,2022,FiscalYear 2022,H2,Q3,Month 9,WorkDay,No,No Season,Back to School,No Season,9,4
12/09/2022,2022,Year 2022,H2,Q3,September,Week 37,Friday,2022,FiscalYear 2022,H2,Q3,Month 9,WorkDay,No,No Season,Back to School,No Season,9,5
13/09/2022,2022,Year 2022,H2,Q3,September,Week 37,Saturday,2022,FiscalYear 2022,H2,Q3,Month 9,WeekEnd,Yes,No Season,Back to School,No Season,9,6
14/09/2022,2022,Year 2022,H2,Q3,September,Week 38,Sunday,2022,FiscalYear 2022,H2,Q3,Month 9,WeekEnd,Yes,No Season,Back to School,No Season,9,7
15/09/2022,2022,Year 2022,H2,Q3,September,Week 38,Monday,2022,FiscalYear 2022,H2,Q3,Month 9,WorkDay,No,No Season,Back to School,No Season,9,1
16/09/2022,2022,Year 2022,H2,Q3,September,Week 38,Tuesday,2022,FiscalYear 2022,H2,Q3,Month 9,WorkDay,No,No Season,Back to School,No Season,9,2
17/09/2022,2022,Year 2022,H2,Q3,September,Week 38,Wednesday,2022,FiscalYear 2022,H2,Q3,Month 9,WorkDay,No,No Season,Back to School,No Season,9,3
18/09/2022,2022,Year 2022,H2,Q3,September,Week 38,Thursday,2022,FiscalYear 2022,H2,Q3,Month 9,WorkDay,No,No Season,Back to School,No Season,9,4
19/09/2022,2022,Year 2022,H2,Q3,September,Week 38,Friday,2022,FiscalYear 2022,H2,Q3,Month 9,WorkDay,No,No Season,Back to School,No Season,9,5
20/09/2022,2022,Year 2022,H2,Q3,September,Week 38,Saturday,2022,FiscalYear 2022,H2,Q3,Month 9,WeekEnd,Yes,No Season,Back to School,No Season,9,6
21/09/2022,2022,Year 2022,H2,Q3,September,Week 39,Sunday,2022,FiscalYear 2022,H2,Q3,Month 9,WeekEnd,Yes,No Season,Back to School,No Season,9,7
22/09/2022,2022,Year 2022,H2,Q3,September,Week 39,Monday,2022,FiscalYear 2022,H2,Q3,Month 9,WorkDay,No,No Season,Back to School,No Season,9,1
23/09/2022,2022,Year 2022,H2,Q3,September,Week 39,Tuesday,2022,FiscalYear 2022,H2,Q3,Month 9,WorkDay,No,No Season,Back to School,No Season,9,2
24/09/2022,2022,Year 2022,H2,Q3,September,Week 39,Wednesday,2022,FiscalYear 2022,H2,Q3,Month 9,WorkDay,No,No Season,Back to School,No Season,9,3
25/09/2022,2022,Year 2022,H2,Q3,September,Week 39,Thursday,2022,FiscalYear 2022,H2,Q3,Month 9,WorkDay,No,No Season,Back to School,No Season,9,4
26/09/2022,2022,Year 2022,H2,Q3,September,Week 39,Friday,2022,FiscalYear 2022,H2,Q3,Month 9,WorkDay,No,No Season,Back to School,No Season,9,5
27/09/2022,2022,Year 2022,H2,Q3,September,Week 39,Saturday,2022,FiscalYear 2022,H2,Q3,Month 9,WeekEnd,Yes,No Season,Back to School,No Season,9,6
28/09/2022,2022,Year 2022,H2,Q3,September,Week 40,Sunday,2022,FiscalYear 2022,H2,Q3,Month 9,WeekEnd,Yes,No Season,Back to School,No Season,9,7
29/09/2022,2022,Year 2022,H2,Q3,September,Week 40,Monday,2022,FiscalYear 2022,H2,Q3,Month 9,WorkDay,No,No Season,Back to School,No Season,9,1
30/09/2022,2022,Year 2022,H2,Q3,September,Week 40,Tuesday,2022,FiscalYear 2022,H2,Q3,Month 9,WorkDay,No,No Season,Back to School,No Season,9,2
1/10/2022,2022,Year 2022,H2,Q4,October,Week 40,Wednesday,2022,FiscalYear 2022,H2,Q4,Month 10,WorkDay,No,Holiday,No Season,No Season,10,3
2/10/2022,2022,Year 2022,H2,Q4,October,Week 40,Thursday,2022,FiscalYear 2022,H2,Q4,Month 10,WorkDay,No,Holiday,No Season,No Season,10,4
3/10/2022,2022,Year 2022,H2,Q4,October,Week 40,Friday,2022,FiscalYear 2022,H2,Q4,Month 10,WorkDay,No,Holiday,No Season,No Season,10,5
4/10/2022,2022,Year 2022,H2,Q4,October,Week 40,Saturday,2022,FiscalYear 2022,H2,Q4,Month 10,WeekEnd,Yes,Holiday,No Season,No Season,10,6
5/10/2022,2022,Year 2022,H2,Q4,October,Week 41,Sunday,2022,FiscalYear 2022,H2,Q4,Month 10,WeekEnd,Yes,Holiday,No Season,No Season,10,7
6/10/2022,2022,Year 2022,H2,Q4,October,Week 41,Monday,2022,FiscalYear 2022,H2,Q4,Month 10,WorkDay,No,Holiday,No Season,No Season,10,1
7/10/2022,2022,Year 2022,H2,Q4,October,Week 41,Tuesday,2022,FiscalYear 2022,H2,Q4,Month 10,WorkDay,No,Holiday,No Season,No Season,10,2
8/10/2022,2022,Year 2022,H2,Q4,October,Week 41,Wednesday,2022,FiscalYear 2022,H2,Q4,Month 10,WorkDay,No,Holiday,No Season,No Season,10,3
9/10/2022,2022,Year 2022,H2,Q4,October,Week 41,Thursday,2022,FiscalYear 2022,H2,Q4,Month 10,WorkDay,No,Holiday,No Season,No Season,10,4
10/10/2022,2022,Year 2022,H2,Q4,October,Week 41,Friday,2022,FiscalYear 2022,H2,Q4,Month 10,WorkDay,No,Holiday,No Season,No Season,10,5
11/10/2022,2022,Year 2022,H2,Q4,October,Week 41,Saturday,2022,FiscalYear 2022,H2,Q4,Month 10,WeekEnd,Yes,Holiday,No Season,No Season,10,6
12/10/2022,2022,Year 2022,H2,Q4,October,Week 42,Sunday,2022,FiscalYear 2022,H2,Q4,Month 10,WeekEnd,Yes,Holiday,No Season,No Season,10,7
13/10/2022,2022,Year 2022,H2,Q4,October,Week 42,Monday,2022,FiscalYear 2022,H2,Q4,Month 10,WorkDay,No,Holiday,No Season,No Season,10,1
14/10/2022,2022,Year 2022,H2,Q4,October,Week 42,Tuesday,2022,FiscalYear 2022,H2,Q4,Month 10,WorkDay,No,Holiday,No Season,No Season,10,2
15/10/2022,2022,Year 2022,H2,Q4,October,Week 42,Wednesday,2022,FiscalYear 2022,H2,Q4,Month 10,WorkDay,No,Holiday,No Season,No Season,10,3
16/10/2022,2022,Year 2022,H2,Q4,October,Week 42,Thursday,2022,FiscalYear 2022,H2,Q4,Month 10,WorkDay,No,Holiday,No Season,No Season,10,4
17/10/2022,2022,Year 2022,H2,Q4,October,Week 42,Friday,2022,FiscalYear 2022,H2,Q4,Month 10,WorkDay,No,Holiday,No Season,No Season,10,5
18/10/2022,2022,Year 2022,H2,Q4,October,Week 42,Saturday,2022,FiscalYear 2022,H2,Q4,Month 10,WeekEnd,Yes,Holiday,No Season,No Season,10,6
19/10/2022,2022,Year 2022,H2,Q4,October,Week 43,Sunday,2022,FiscalYear 2022,H2,Q4,Month 10,WeekEnd,Yes,Holiday,No Season,No Season,10,7
20/10/2022,2022,Year 2022,H2,Q4,October,Week 43,Monday,2022,FiscalYear 2022,H2,Q4,Month 10,WorkDay,No,Holiday,No Season,No Season,10,1
21/10/2022,2022,Year 2022,H2,Q4,October,Week 43,Tuesday,2022,FiscalYear 2022,H2,Q4,Month 10,WorkDay,No,Holiday,No Season,No Season,10,2
22/10/2022,2022,Year 2022,H2,Q4,October,Week 43,Wednesday,2022,FiscalYear 2022,H2,Q4,Month 10,WorkDay,No,Holiday,No Season,No Season,10,3
23/10/2022,2022,Year 2022,H2,Q4,October,Week 43,Thursday,2022,FiscalYear 2022,H2,Q4,Month 10,WorkDay,No,Holiday,No Season,No Season,10,4
24/10/2022,2022,Year 2022,H2,Q4,October,Week 43,Friday,2022,FiscalYear 2022,H2,Q4,Month 10,WorkDay,No,Holiday,No Season,No Season,10,5
25/10/2022,2022,Year 2022,H2,Q4,October,Week 43,Saturday,2022,FiscalYear 2022,H2,Q4,Month 10,WeekEnd,Yes,Holiday,No Season,No Season,10,6
26/10/2022,2022,Year 2022,H2,Q4,October,Week 44,Sunday,2022,FiscalYear 2022,H2,Q4,Month 10,WeekEnd,Yes,Holiday,No Season,No Season,10,7
27/10/2022,2022,Year 2022,H2,Q4,October,Week 44,Monday,2022,FiscalYear 2022,H2,Q4,Month 10,WorkDay,No,Holiday,No Season,No Season,10,1
28/10/2022,2022,Year 2022,H2,Q4,October,Week 44,Tuesday,2022,FiscalYear 2022,H2,Q4,Month 10,WorkDay,No,Holiday,No Season,No Season,10,2
29/10/2022,2022,Year 2022,H2,Q4,October,Week 44,Wednesday,2022,FiscalYear 2022,H2,Q4,Month 10,WorkDay,No,Holiday,No Season,No Season,10,3
30/10/2022,2022,Year 2022,H2,Q4,October,Week 44,Thursday,2022,FiscalYear 2022,H2,Q4,Month 10,WorkDay,No,Holiday,No Season,No Season,10,4
31/10/2022,2022,Year 2022,H2,Q4,October,Week 44,Friday,2022,FiscalYear 2022,H2,Q4,Month 10,WorkDay,No,Holiday,No Season,No Season,10,5
1/11/2022,2022,Year 2022,H2,Q4,November,Week 44,Saturday,2022,FiscalYear 2022,H2,Q4,Month 11,WeekEnd,Yes,Holiday,Holiday,Holiday,11,6
2/11/2022,2022,Year 2022,H2,Q4,November,Week 45,Sunday,2022,FiscalYear 2022,H2,Q4,Month 11,WeekEnd,Yes,Holiday,Holiday,Holiday,11,7
3/11/2022,2022,Year 2022,H2,Q4,November,Week 45,Monday,2022,FiscalYear 2022,H2,Q4,Month 11,WorkDay,No,Holiday,Holiday,Holiday,11,1
4/11/2022,2022,Year 2022,H2,Q4,November,Week 45,Tuesday,2022,FiscalYear 2022,H2,Q4,Month 11,WorkDay,No,Holiday,Holiday,Holiday,11,2
5/11/2022,2022,Year 2022,H2,Q4,November,Week 45,Wednesday,2022,FiscalYear 2022,H2,Q4,Month 11,WorkDay,No,Holiday,Holiday,Holiday,11,3
6/11/2022,2022,Year 2022,H2,Q4,November,Week 45,Thursday,2022,FiscalYear 2022,H2,Q4,Month 11,WorkDay,No,Holiday,Holiday,Holiday,11,4
7/11/2022,2022,Year 2022,H2,Q4,November,Week 45,Friday,2022,FiscalYear 2022,H2,Q4,Month 11,WorkDay,No,Holiday,Holiday,Holiday,11,5
8/11/2022,2022,Year 2022,H2,Q4,November,Week 45,Saturday,2022,FiscalYear 2022,H2,Q4,Month 11,WeekEnd,Yes,Holiday,Holiday,Holiday,11,6
9/11/2022,2022,Year 2022,H2,Q4,November,Week 46,Sunday,2022,FiscalYear 2022,H2,Q4,Month 11,WeekEnd,Yes,Holiday,Holiday,Holiday,11,7
10/11/2022,2022,Year 2022,H2,Q4,November,Week 46,Monday,2022,FiscalYear 2022,H2,Q4,Month 11,WorkDay,No,Holiday,Holiday,Holiday,11,1
11/11/2022,2022,Year 2022,H2,Q4,November,Week 46,Tuesday,2022,FiscalYear 2022,H2,Q4,Month 11,WorkDay,No,Holiday,Holiday,Holiday,11,2
12/11/2022,2022,Year 2022,H2,Q4,November,Week 46,Wednesday,2022,FiscalYear 2022,H2,Q4,Month 11,WorkDay,No,Holiday,Holiday,Holiday,11,3
13/11/2022,2022,Year 2022,H2,Q4,November,Week 46,Thursday,2022,FiscalYear 2022,H2,Q4,Month 11,WorkDay,No,Holiday,Holiday,Holiday,11,4
14/11/2022,2022,Year 2022,H2,Q4,November,Week 46,Friday,2022,FiscalYear 2022,H2,Q4,Month 11,WorkDay,No,Holiday,Holiday,Holiday,11,5
15/11/2022,2022,Year 2022,H2,Q4,November,Week 46,Saturday,2022,FiscalYear 2022,H2,Q4,Month 11,WeekEnd,Yes,Holiday,Holiday,Holiday,11,6
16/11/2022,2022,Year 2022,H2,Q4,November,Week 47,Sunday,2022,FiscalYear 2022,H2,Q4,Month 11,WeekEnd,Yes,Holiday,Holiday,Holiday,11,7
17/11/2022,2022,Year 2022,H2,Q4,November,Week 47,Monday,2022,FiscalYear 2022,H2,Q4,Month 11,WorkDay,No,Holiday,Holiday,Holiday,11,1
18/11/2022,2022,Year 2022,H2,Q4,November,Week 47,Tuesday,2022,FiscalYear 2022,H2,Q4,Month 11,WorkDay,No,Holiday,Holiday,Holiday,11,2
19/11/2022,2022,Year 2022,H2,Q4,November,Week 47,Wednesday,2022,FiscalYear 2022,H2,Q4,Month 11,WorkDay,No,Holiday,Holiday,Holiday,11,3
20/11/2022,2022,Year 2022,H2,Q4,November,Week 47,Thursday,2022,FiscalYear 2022,H2,Q4,Month 11,WorkDay,No,Holiday,Holiday,Holiday,11,4
21/11/2022,2022,Year 2022,H2,Q4,November,Week 47,Friday,2022,FiscalYear 2022,H2,Q4,Month 11,WorkDay,No,Holiday,Holiday,Holiday,11,5
22/11/2022,2022,Year 2022,H2,Q4,November,Week 47,Saturday,2022,FiscalYear 2022,H2,Q4,Month 11,WeekEnd,Yes,Holiday,Holiday,Holiday,11,6
23/11/2022,2022,Year 2022,H2,Q4,November,Week 48,Sunday,2022,FiscalYear 2022,H2,Q4,Month 11,WeekEnd,Yes,Holiday,Holiday,Holiday,11,7
24/11/2022,2022,Year 2022,H2,Q4,November,Week 48,Monday,2022,FiscalYear 2022,H2,Q4,Month 11,WorkDay,No,Holiday,Holiday,Holiday,11,1
25/11/2022,2022,Year 2022,H2,Q4,November,Week 48,Tuesday,2022,FiscalYear 2022,H2,Q4,Month 11,WorkDay,No,Holiday,Holiday,Holiday,11,2
26/11/2022,2022,Year 2022,H2,Q4,November,Week 48,Wednesday,2022,FiscalYear 2022,H2,Q4,Month 11,WorkDay,No,Holiday,Holiday,Holiday,11,3
27/11/2022,2022,Year 2022,H2,Q4,November,Week 48,Thursday,2022,FiscalYear 2022,H2,Q4,Month 11,WorkDay,No,Holiday,Holiday,Holiday,11,4
28/11/2022,2022,Year 2022,H2,Q4,November,Week 48,Friday,2022,FiscalYear 2022,H2,Q4,Month 11,WorkDay,No,Holiday,Holiday,Holiday,11,5
29/11/2022,2022,Year 2022,H2,Q4,November,Week 48,Saturday,2022,FiscalYear 2022,H2,Q4,Month 11,WeekEnd,Yes,Holiday,Holiday,Holiday,11,6
30/11/2022,2022,Year 2022,H2,Q4,November,Week 49,Sunday,2022,FiscalYear 2022,H2,Q4,Month 11,WeekEnd,Yes,Holiday,Holiday,Holiday,11,7
1/12/2022,2022,Year 2022,H2,Q4,December,Week 49,Monday,2022,FiscalYear 2022,H2,Q4,Month 12,WorkDay,No,Holiday,Holiday,Holiday,12,1
2/12/2022,2022,Year 2022,H2,Q4,December,Week 49,Tuesday,2022,FiscalYear 2022,H2,Q4,Month 12,WorkDay,No,Holiday,Holiday,Holiday,12,2
3/12/2022,2022,Year 2022,H2,Q4,December,Week 49,Wednesday,2022,FiscalYear 2022,H2,Q4,Month 12,WorkDay,No,Holiday,Holiday,Holiday,12,3
4/12/2022,2022,Year 2022,H2,Q4,December,Week 49,Thursday,2022,FiscalYear 2022,H2,Q4,Month 12,WorkDay,No,Holiday,Holiday,Holiday,12,4
5/12/2022,2022,Year 2022,H2,Q4,December,Week 49,Friday,2022,FiscalYear 2022,H2,Q4,Month 12,WorkDay,No,Holiday,Holiday,Holiday,12,5
6/12/2022,2022,Year 2022,H2,Q4,December,Week 49,Saturday,2022,FiscalYear 2022,H2,Q4,Month 12,WeekEnd,Yes,Holiday,Holiday,Holiday,12,6
7/12/2022,2022,Year 2022,H2,Q4,December,Week 50,Sunday,2022,FiscalYear 2022,H2,Q4,Month 12,WeekEnd,Yes,Holiday,Holiday,Holiday,12,7
8/12/2022,2022,Year 2022,H2,Q4,December,Week 50,Monday,2022,FiscalYear 2022,H2,Q4,Month 12,WorkDay,No,Holiday,Holiday,Holiday,12,1
9/12/2022,2022,Year 2022,H2,Q4,December,Week 50,Tuesday,2022,FiscalYear 2022,H2,Q4,Month 12,WorkDay,No,Holiday,Holiday,Holiday,12,2
10/12/2022,2022,Year 2022,H2,Q4,December,Week 50,Wednesday,2022,FiscalYear 2022,H2,Q4,Month 12,WorkDay,No,Holiday,Holiday,Holiday,12,3
11/12/2022,2022,Year 2022,H2,Q4,December,Week 50,Thursday,2022,FiscalYear 2022,H2,Q4,Month 12,WorkDay,No,Holiday,Holiday,Holiday,12,4
12/12/2022,2022,Year 2022,H2,Q4,December,Week 50,Friday,2022,FiscalYear 2022,H2,Q4,Month 12,WorkDay,No,Holiday,Holiday,Holiday,12,5
13/12/2022,2022,Year 2022,H2,Q4,December,Week 50,Saturday,2022,FiscalYear 2022,H2,Q4,Month 12,WeekEnd,Yes,Holiday,Holiday,Holiday,12,6
14/12/2022,2022,Year 2022,H2,Q4,December,Week 51,Sunday,2022,FiscalYear 2022,H2,Q4,Month 12,WeekEnd,Yes,Holiday,Holiday,Holiday,12,7
15/12/2022,2022,Year 2022,H2,Q4,December,Week 51,Monday,2022,FiscalYear 2022,H2,Q4,Month 12,WorkDay,No,Holiday,Holiday,Holiday,12,1
16/12/2022,2022,Year 2022,H2,Q4,December,Week 51,Tuesday,2022,FiscalYear 2022,H2,Q4,Month 12,WorkDay,No,Holiday,Holiday,Holiday,12,2
17/12/2022,2022,Year 2022,H2,Q4,December,Week 51,Wednesday,2022,FiscalYear 2022,H2,Q4,Month 12,WorkDay,No,Holiday,Holiday,Holiday,12,3
18/12/2022,2022,Year 2022,H2,Q4,December,Week 51,Thursday,2022,FiscalYear 2022,H2,Q4,Month 12,WorkDay,No,Holiday,Holiday,Holiday,12,4
19/12/2022,2022,Year 2022,H2,Q4,December,Week 51,Friday,2022,FiscalYear 2022,H2,Q4,Month 12,WorkDay,No,Holiday,Holiday,Holiday,12,5
20/12/2022,2022,Year 2022,H2,Q4,December,Week 51,Saturday,2022,FiscalYear 2022,H2,Q4,Month 12,WeekEnd,Yes,Holiday,Holiday,Holiday,12,6
21/12/2022,2022,Year 2022,H2,Q4,December,Week 52,Sunday,2022,FiscalYear 2022,H2,Q4,Month 12,WeekEnd,Yes,Holiday,Holiday,Holiday,12,7
22/12/2022,2022,Year 2022,H2,Q4,December,Week 52,Monday,2022,FiscalYear 2022,H2,Q4,Month 12,WorkDay,No,Holiday,Holiday,Holiday,12,1
23/12/2022,2022,Year 2022,H2,Q4,December,Week 52,Tuesday,2022,FiscalYear 2022,H2,Q4,Month 12,WorkDay,No,Holiday,Holiday,Holiday,12,2
24/12/2022,2022,Year 2022,H2,Q4,December,Week 52,Wednesday,2022,FiscalYear 2022,H2,Q4,Month 12,WorkDay,No,Holiday,Holiday,Holiday,12,3
25/12/2022,2022,Year 2022,H2,Q4,December,Week 52,Thursday,2022,FiscalYear 2022,H2,Q4,Month 12,WorkDay,No,Holiday,Holiday,Holiday,12,4
26/12/2022,2022,Year 2022,H2,Q4,December,Week 52,Friday,2022,FiscalYear 2022,H2,Q4,Month 12,WorkDay,No,Holiday,Holiday,Holiday,12,5
27/12/2022,2022,Year 2022,H2,Q4,December,Week 52,Saturday,2022,FiscalYear 2022,H2,Q4,Month 12,WeekEnd,Yes,Holiday,Holiday,Holiday,12,6
28/12/2022,2022,Year 2022,H2,Q4,December,Week 53,Sunday,2022,FiscalYear 2022,H2,Q4,Month 12,WeekEnd,Yes,Holiday,Holiday,Holiday,12,7
29/12/2022,2022,Year 2022,H2,Q4,December,Week 53,Monday,2022,FiscalYear 2022,H2,Q4,Month 12,WorkDay,No,Holiday,Holiday,Holiday,12,1
30/12/2022,2022,Year 2022,H2,Q4,December,Week 53,Tuesday,2022,FiscalYear 2022,H2,Q4,Month 12,WorkDay,No,Holiday,Holiday,Holiday,12,2
31/12/2022,2022,Year 2022,H2,Q4,December,Week 53,Wednesday,2022,FiscalYear 2022,H2,Q4,Month 12,WorkDay,No,Holiday,Holiday,Holiday,12,3
1/01/2023,2023,Year 2023,H1,Q1,January,Week 1,Thursday,2023,FiscalYear 2023,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,4
2/01/2023,2023,Year 2023,H1,Q1,January,Week 1,Friday,2023,FiscalYear 2023,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,5
3/01/2023,2023,Year 2023,H1,Q1,January,Week 1,Saturday,2023,FiscalYear 2023,H1,Q1,Month 1,WeekEnd,Yes,Holiday,Spring/Back to Business,Holiday,1,6
4/01/2023,2023,Year 2023,H1,Q1,January,Week 2,Sunday,2023,FiscalYear 2023,H1,Q1,Month 1,WeekEnd,Yes,Holiday,Spring/Back to Business,Holiday,1,7
5/01/2023,2023,Year 2023,H1,Q1,January,Week 2,Monday,2023,FiscalYear 2023,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,1
6/01/2023,2023,Year 2023,H1,Q1,January,Week 2,Tuesday,2023,FiscalYear 2023,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,2
7/01/2023,2023,Year 2023,H1,Q1,January,Week 2,Wednesday,2023,FiscalYear 2023,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,3
8/01/2023,2023,Year 2023,H1,Q1,January,Week 2,Thursday,2023,FiscalYear 2023,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,4
9/01/2023,2023,Year 2023,H1,Q1,January,Week 2,Friday,2023,FiscalYear 2023,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,5
10/01/2023,2023,Year 2023,H1,Q1,January,Week 2,Saturday,2023,FiscalYear 2023,H1,Q1,Month 1,WeekEnd,Yes,Holiday,Spring/Back to Business,Holiday,1,6
11/01/2023,2023,Year 2023,H1,Q1,January,Week 3,Sunday,2023,FiscalYear 2023,H1,Q1,Month 1,WeekEnd,Yes,Holiday,Spring/Back to Business,Holiday,1,7
12/01/2023,2023,Year 2023,H1,Q1,January,Week 3,Monday,2023,FiscalYear 2023,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,1
13/01/2023,2023,Year 2023,H1,Q1,January,Week 3,Tuesday,2023,FiscalYear 2023,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,2
14/01/2023,2023,Year 2023,H1,Q1,January,Week 3,Wednesday,2023,FiscalYear 2023,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,3
15/01/2023,2023,Year 2023,H1,Q1,January,Week 3,Thursday,2023,FiscalYear 2023,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,4
16/01/2023,2023,Year 2023,H1,Q1,January,Week 3,Friday,2023,FiscalYear 2023,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,5
17/01/2023,2023,Year 2023,H1,Q1,January,Week 3,Saturday,2023,FiscalYear 2023,H1,Q1,Month 1,WeekEnd,Yes,Holiday,Spring/Back to Business,Holiday,1,6
